event_id,user_id,session_id,timestamp,key_index,hold_time_ms,flight_time_ms,typing_speed_wpm,key_pressure,is_backspace,is_pause,digraph_time_ms,trigraph_time_ms,label
8578,2,S002G037,2026-02-16T19:05:03.400000,17,83.09,117.48,49.2,0.7993,0,0,129.81,142.21,genuine
8579,2,S002G037,2026-02-16T19:05:04.104000,18,80.55,148.01,48.1,0.9494,0,0,128.61,147.22,genuine
8580,2,S002G037,2026-02-16T19:05:04.541000,19,100.65,139.35,48.9,0.8279,0,0,152.46,203.3,genuine
8581,2,S002G037,2026-02-16T19:05:03.220000,20,77.74,84.12,50.9,0.7692,0,0,143.13,153.14,genuine
8582,2,S002G037,2026-02-16T19:05:04.284000,21,79.48,125.13,52.9,0.7002,0,0,148.26,196.19,genuine
8583,2,S002G037,2026-02-16T19:05:03.872000,22,78.61,98.18,54.4,1.0,0,0,97.84,153.22,genuine
8584,2,S002G037,2026-02-16T19:05:03.151000,23,86.34,50.66,48.0,0.5719,0,0,117.67,197.59,genuine
8585,2,S002G037,2026-02-16T19:05:05.640000,24,86.43,148.89,50.6,0.7612,0,0,153.44,180.76,genuine
8586,2,S002G037,2026-02-16T19:05:04.175000,25,87.34,80.48,50.3,0.6652,0,0,127.11,167.27,genuine
8587,2,S002G037,2026-02-16T19:05:03.510000,26,105.53,30,56.9,0.5676,0,0,136.67,206.01,genuine
8588,2,S002G037,2026-02-16T19:05:05.292000,27,91.41,105.15,50.6,0.4814,0,0,146.31,155.26,genuine
8589,2,S002G037,2026-02-16T19:05:05.320000,28,93.09,97.35,56.9,0.7676,1,0,145.61,129.03,genuine
8590,2,S002G037,2026-02-16T19:05:03.567000,29,93.46,30.04,47.1,0.6616,0,0,126.74,167.81,genuine
8591,2,S002G037,2026-02-16T19:05:04.050000,30,103.44,32.33,52.6,0.7267,1,0,144.16,159.14,genuine
8592,2,S002G037,2026-02-16T19:05:04.557000,31,79.35,67.87,54.2,0.6701,0,1,166.69,142.14,genuine
8593,2,S002G037,2026-02-16T19:05:08.416000,32,91.25,172.45,53.7,0.6626,0,0,166.37,160.9,genuine
8594,2,S002G037,2026-02-16T19:05:06.237000,33,118.38,71.42,56.2,0.8144,1,0,140.05,172.94,genuine
8595,2,S002G037,2026-02-16T19:05:07.344000,34,93.99,122.92,51.2,0.6794,1,1,135.28,173.49,genuine
8596,2,S002G037,2026-02-16T19:05:06.790000,35,90.59,103.58,48.9,0.6431,1,0,187.14,184.68,genuine
8597,2,S002G037,2026-02-16T19:05:10.764000,36,84.78,214.53,53.0,0.6553,0,0,146.42,114.49,genuine
8598,2,S002G037,2026-02-16T19:05:10.471000,37,111.18,172.31,46.2,0.7803,0,0,113.7,204.27,genuine
8599,2,S002G037,2026-02-16T19:05:07.562000,38,83.82,115.37,48.5,0.3821,0,0,133.31,150.31,genuine
8600,2,S002G037,2026-02-16T19:05:08.112000,39,107.01,101.42,54.1,0.6006,0,0,168.32,159.94,genuine
8601,2,S002G037,2026-02-16T19:05:12.440000,40,93.91,217.64,46.2,0.7037,0,0,158.82,207.88,genuine
8602,2,S002G037,2026-02-16T19:05:11.234000,41,123.64,150.68,49.4,1.0,0,1,130.27,108.1,genuine
8603,2,S002G037,2026-02-16T19:05:08.148000,42,80.78,113.3,61.1,0.6082,0,0,154.52,179.88,genuine
8604,2,S002G037,2026-02-16T19:05:07.396000,43,105.16,67.15,54.1,0.4756,0,0,170.98,134.53,genuine
8605,2,S002G037,2026-02-16T19:05:11.220000,44,94.52,161.26,46.8,0.6904,1,0,114.08,178.56,genuine
8606,2,S002G037,2026-02-16T19:05:08.415000,45,92.18,95.34,58.3,0.7587,0,1,166.93,186.35,genuine
8607,2,S002G037,2026-02-16T19:05:07.314000,46,87.83,71.55,52.5,0.5543,0,0,160.71,137.62,genuine
8608,2,S002G037,2026-02-16T19:05:05.781000,47,90.16,33.62,55.2,0.6333,0,0,144.47,175.38,genuine
8609,2,S002G037,2026-02-16T19:05:07.968000,48,83.89,82.53,52.0,0.8179,0,0,131.94,199.22,genuine
8610,2,S002G037,2026-02-16T19:05:10.192000,49,102.36,105.92,49.0,0.774,0,0,143.31,182.26,genuine
8611,2,S002G037,2026-02-16T19:05:09.550000,50,102.12,89.47,51.0,0.6272,0,0,146.13,214.93,genuine
8612,2,S002G037,2026-02-16T19:05:10.659000,51,83.28,126.45,52.3,0.5974,0,0,138.45,180.04,genuine
8613,2,S002G037,2026-02-16T19:05:09.100000,52,74.87,101.09,50.4,0.5942,0,0,150.92,175.93,genuine
8614,2,S002G037,2026-02-16T19:05:10.070000,53,85.12,105.31,56.1,0.6231,0,0,179.65,179.96,genuine
8615,2,S002G037,2026-02-16T19:05:10.044000,54,89.9,96.75,55.5,0.6838,0,0,138.88,175.06,genuine
8616,2,S002G037,2026-02-16T19:05:09.845000,55,96.51,83.37,47.9,0.8021,0,1,147.83,179.2,genuine
8617,2,S002G037,2026-02-16T19:05:11.704000,56,95.87,113.78,46.7,0.6624,0,0,142.78,176.04,genuine
8618,2,S002G037,2026-02-16T19:05:10.830000,57,115.86,74.49,51.2,0.5128,0,0,116.89,165.19,genuine
8619,2,S002G037,2026-02-16T19:05:06.206000,58,77.95,30,55.2,0.6893,1,0,143.05,167.05,genuine
8620,2,S002G037,2026-02-16T19:05:11.092000,59,82.41,106.2,57.5,0.7171,0,0,139.71,152.01,genuine
8621,2,S002G037,2026-02-16T19:05:09.660000,60,84.8,76.9,54.1,0.7013,0,0,167.5,166.96,genuine
8622,2,S002G037,2026-02-16T19:05:12.749000,61,103.41,106.47,48.4,0.6986,0,0,162.33,137.14,genuine
8623,2,S002G037,2026-02-16T19:05:10.664000,62,83.21,89.17,53.6,0.5804,0,0,126.23,181.86,genuine
8624,2,S002G037,2026-02-16T19:05:11.088000,63,106.25,70.49,53.3,0.4043,0,1,159.8,142.21,genuine
8625,2,S002G037,2026-02-16T19:05:17.792000,64,88.47,190.14,55.8,0.7337,1,1,141.27,150.96,genuine
8626,2,S002G037,2026-02-16T19:05:09.555000,65,80.84,66.46,46.9,0.2859,0,0,170.09,156.61,genuine
8627,2,S002G037,2026-02-16T19:05:10.296000,66,90.7,65.63,53.0,0.454,1,0,109.81,146.88,genuine
8628,2,S002G037,2026-02-16T19:05:11.658000,67,79.15,95.4,51.6,0.8595,0,0,136.06,152.26,genuine
8629,2,S002G037,2026-02-16T19:05:10.744000,68,98.55,59.73,55.4,0.9186,1,0,178.65,172.81,genuine
8630,2,S002G037,2026-02-16T19:05:10.695000,69,86.63,69.01,48.8,0.6404,0,0,112.21,153.05,genuine
8631,2,S002G037,2026-02-16T19:05:14.840000,70,83.97,128.38,59.7,0.6476,1,0,161.27,162.43,genuine
8632,2,S002G037,2026-02-16T19:05:10.366000,71,104.94,42.04,51.8,0.6646,0,0,156.38,220.21,genuine
8633,2,S002G037,2026-02-16T19:05:12.672000,72,75.45,101.12,49.8,1.0,0,0,138.05,151.95,genuine
8634,2,S002G037,2026-02-16T19:05:12.045000,73,91.61,73.81,48.2,0.6322,0,0,142.77,161.79,genuine
8635,2,S002G037,2026-02-16T19:05:11.692000,74,89.58,69.32,49.4,0.5356,0,0,144.19,167.6,genuine
8636,2,S002G037,2026-02-16T19:05:11.850000,75,83.2,75.01,50.2,0.5908,0,0,174.32,194.66,genuine
8637,2,S002G037,2026-02-16T19:05:11.628000,76,88.07,65.8,57.8,0.7917,0,0,128.03,171.42,genuine
8638,2,S002G037,2026-02-16T19:05:18.480000,77,90.69,150.15,54.7,0.6452,1,0,113.69,153.1,genuine
8639,2,S002G037,2026-02-16T19:05:17.160000,78,82.07,138.67,44.3,0.6293,0,0,135.95,170.71,genuine
8640,2,S002G037,2026-02-16T19:05:15.405000,79,95.03,100.94,56.0,0.5193,0,0,166.7,178.99,genuine
8641,2,S002G038,2026-02-13T17:02:00,0,95.17,105.52,48.5,0.7472,0,1,146.69,146.23,genuine
8642,2,S002G038,2026-02-13T17:02:00.140000,1,100.8,39.4,51.4,0.619,0,0,186.23,177.91,genuine
8643,2,S002G038,2026-02-13T17:02:00.286000,2,79.67,63.69,48.9,0.436,0,0,155.15,226.96,genuine
8644,2,S002G038,2026-02-13T17:02:00.471000,3,82.54,75.16,48.7,0.6085,0,0,164.74,204.15,genuine
8645,2,S002G038,2026-02-13T17:02:01.020000,4,100.21,155.54,46.9,0.7425,0,0,181.83,157.14,genuine
8646,2,S002G038,2026-02-13T17:02:00.795000,5,94.27,65.68,45.0,0.7566,0,0,113.28,202.45,genuine
8647,2,S002G038,2026-02-13T17:02:01.092000,6,82.99,99.13,51.7,0.7431,0,0,112.47,152.32,genuine
8648,2,S002G038,2026-02-13T17:02:01.134000,7,83.35,78.65,54.0,0.7282,0,1,155.3,159.06,genuine
8649,2,S002G038,2026-02-13T17:02:01.240000,8,114.51,40.96,52.7,0.4853,0,1,129.55,166.08,genuine
8650,2,S002G038,2026-02-13T17:02:01.539000,9,75.15,95.85,51.8,0.7717,0,0,138.91,208.56,genuine
8651,2,S002G038,2026-02-13T17:02:02.450000,10,114.49,131.47,54.3,0.6304,0,0,135.26,200.74,genuine
8652,2,S002G038,2026-02-13T17:02:02.156000,11,119.67,77.29,51.9,0.7732,0,0,109.37,187.3,genuine
8653,2,S002G038,2026-02-13T17:02:02.124000,12,98.06,79.0,53.3,0.9222,0,0,130.69,123.6,genuine
8654,2,S002G038,2026-02-13T17:02:02.743000,13,117.71,94.19,56.5,0.3817,0,0,127.03,163.22,genuine
8655,2,S002G038,2026-02-13T17:02:03.094000,14,104.71,116.92,49.5,0.8683,0,0,167.77,186.45,genuine
8656,2,S002G038,2026-02-13T17:02:03.570000,15,74.7,164.01,52.4,0.7596,0,0,144.26,115.87,genuine
8657,2,S002G038,2026-02-13T17:02:03.424000,16,86.89,127.42,51.2,0.6335,0,0,162.14,219.26,genuine
8658,2,S002G038,2026-02-13T17:02:03.026000,17,90.74,88.22,43.4,0.7961,1,1,143.28,177.55,genuine
8659,2,S002G038,2026-02-13T17:02:03.060000,18,85.66,84.82,52.5,0.3908,0,0,196.42,180.94,genuine
8660,2,S002G038,2026-02-13T17:02:03.401000,19,73.0,106.87,52.4,1.0,0,0,148.46,163.17,genuine
8661,2,S002G038,2026-02-13T17:02:03.460000,20,107.18,66.63,52.9,0.6683,0,0,141.9,164.28,genuine
8662,2,S002G038,2026-02-13T17:02:03.423000,21,83.78,79.74,46.3,0.8308,0,0,136.54,129.91,genuine
8663,2,S002G038,2026-02-13T17:02:03.850000,22,77.33,98.22,46.4,0.6674,0,1,127.78,203.02,genuine
8664,2,S002G038,2026-02-13T17:02:04.025000,23,93.58,81.68,58.4,0.767,0,0,145.45,182.29,genuine
8665,2,S002G038,2026-02-13T17:02:05.592000,24,103.41,129.72,55.4,0.6226,0,0,172.17,194.87,genuine
8666,2,S002G038,2026-02-13T17:02:03.725000,25,70.82,78.68,57.4,0.9522,0,0,144.38,182.21,genuine
8667,2,S002G038,2026-02-13T17:02:03.874000,26,80.64,68.86,52.2,0.7003,0,0,132.01,135.05,genuine
8668,2,S002G038,2026-02-13T17:02:04.644000,27,81.63,90.45,52.6,0.6785,0,0,125.22,140.57,genuine
8669,2,S002G038,2026-02-13T17:02:05.936000,28,89.56,123.15,46.9,0.4777,0,1,144.15,142.9,genuine
8670,2,S002G038,2026-02-13T17:02:06.032000,29,85.73,123.1,50.6,0.5612,1,0,155.15,124.04,genuine
8671,2,S002G038,2026-02-13T17:02:05.220000,30,79.56,95.26,49.0,0.9256,1,1,182.13,193.0,genuine
8672,2,S002G038,2026-02-13T17:02:05.053000,31,83.45,79.86,51.4,0.9079,0,1,165.04,180.49,genuine
8673,2,S002G038,2026-02-13T17:02:04.608000,32,70.95,73.85,51.8,0.7886,0,0,139.11,186.05,genuine
8674,2,S002G038,2026-02-13T17:02:06.864000,33,95.34,113.12,52.2,0.58,0,0,170.75,127.92,genuine
8675,2,S002G038,2026-02-13T17:02:05.984000,34,94.13,82.08,58.6,0.4319,0,1,160.42,191.85,genuine
8676,2,S002G038,2026-02-13T17:02:06.790000,35,98.49,95.68,46.1,0.7037,0,0,150.95,174.55,genuine
8677,2,S002G038,2026-02-13T17:02:05.328000,36,75.35,72.66,46.9,0.5141,0,0,160.66,80,genuine
8678,2,S002G038,2026-02-13T17:02:08.547000,37,85.45,145.96,50.9,0.6974,1,0,139.7,178.88,genuine
8679,2,S002G038,2026-02-13T17:02:07.410000,38,85.5,110.4,50.3,0.7572,0,0,168.78,152.47,genuine
8680,2,S002G038,2026-02-13T17:02:08.190000,39,81.54,129.21,45.7,0.7927,0,0,143.33,148.2,genuine
8681,2,S002G038,2026-02-13T17:02:09.280000,40,87.92,144.77,52.8,0.5907,0,0,158.68,134.96,genuine
8682,2,S002G038,2026-02-13T17:02:09.512000,41,84.29,148.04,51.5,0.562,0,1,151.95,160.54,genuine
8683,2,S002G038,2026-02-13T17:02:06.258000,42,68.67,80.71,46.5,0.8767,0,0,147.27,129.91,genuine
8684,2,S002G038,2026-02-13T17:02:08.471000,43,100.16,97.29,50.9,0.6215,1,0,130.37,193.58,genuine
8685,2,S002G038,2026-02-13T17:02:07.876000,44,68.56,111.09,53.2,0.6681,0,0,112.04,124.35,genuine
8686,2,S002G038,2026-02-13T17:02:05.670000,45,76.97,49.03,57.7,0.6211,0,1,129.08,181.42,genuine
8687,2,S002G038,2026-02-13T17:02:08.464000,46,55.11,129.01,51.4,0.6345,0,0,146.65,207.9,genuine
8688,2,S002G038,2026-02-13T17:02:08.319000,47,64.16,113.73,49.6,0.8858,0,0,175.95,221.93,genuine
8689,2,S002G038,2026-02-13T17:02:08.160000,48,76.68,94.04,53.6,0.6728,0,0,180.03,167.35,genuine
8690,2,S002G038,2026-02-13T17:02:05.782000,49,88.36,30,51.7,0.759,0,0,149.98,185.07,genuine
8691,2,S002G038,2026-02-13T17:02:06.200000,50,76.34,48.16,57.5,0.8905,0,1,118.21,145.65,genuine
8692,2,S002G038,2026-02-13T17:02:11.118000,51,83.17,135.16,58.6,0.7934,1,0,142.69,173.26,genuine
8693,2,S002G038,2026-02-13T17:02:10.868000,52,105.83,103.92,53.4,0.7775,1,0,194.93,131.86,genuine
8694,2,S002G038,2026-02-13T17:02:11.077000,53,89.29,119.73,52.2,0.6686,0,0,165.44,211.51,genuine
8695,2,S002G038,2026-02-13T17:02:08.424000,54,86.11,70.47,54.6,0.927,0,0,158.64,147.24,genuine
8696,2,S002G038,2026-02-13T17:02:11.660000,55,92.72,119.66,48.7,0.7682,0,0,154.17,173.03,genuine
8697,2,S002G038,2026-02-13T17:02:10.696000,56,86.11,105.03,51.9,0.7287,0,0,120.89,185.87,genuine
8698,2,S002G038,2026-02-13T17:02:09.120000,57,89.58,71.33,59.7,0.7694,1,0,145.99,142.61,genuine
8699,2,S002G038,2026-02-13T17:02:13.572000,58,107.41,126.9,47.2,0.5968,0,0,159.52,222.3,genuine
8700,2,S002G038,2026-02-13T17:02:13.629000,59,106.57,125.16,50.2,0.7581,0,1,180.99,160.45,genuine
8701,2,S002G038,2026-02-13T17:02:10.320000,60,85.04,87.72,51.7,0.6633,0,0,154.2,202.81,genuine
8702,2,S002G038,2026-02-13T17:02:07.137000,61,77.8,39.52,52.5,0.5779,0,0,130.95,146.85,genuine
8703,2,S002G038,2026-02-13T17:02:11.780000,62,84.82,106.12,53.5,0.8244,0,0,160.72,169.88,genuine
8704,2,S002G038,2026-02-13T17:02:15.435000,63,104.94,140.85,53.9,0.6248,0,0,176.24,127.74,genuine
8705,2,S002G038,2026-02-13T17:02:16.384000,64,74.78,181.89,50.2,0.6258,0,1,160.47,200.37,genuine
8706,2,S002G038,2026-02-13T17:02:11.700000,65,101.13,79.28,51.7,0.7552,0,0,135.75,190.03,genuine
8707,2,S002G038,2026-02-13T17:02:14.718000,66,87.37,135.97,53.6,0.7256,0,0,170.1,200.88,genuine
8708,2,S002G038,2026-02-13T17:02:15.343000,67,84.13,145.58,50.5,0.6146,1,0,143.53,154.35,genuine
8709,2,S002G038,2026-02-13T17:02:18.292000,68,78.49,190.69,55.5,0.6842,0,0,156.69,178.51,genuine
8710,2,S002G038,2026-02-13T17:02:14.559000,69,101.4,110.57,54.5,0.7479,0,0,120.42,182.7,genuine
8711,2,S002G038,2026-02-13T17:02:17.080000,70,101.55,143.19,52.5,0.707,0,0,137.02,161.92,genuine
8712,2,S002G038,2026-02-13T17:02:17.324000,71,92.35,151.91,45.4,0.8937,0,0,151.44,155.98,genuine
8713,2,S002G038,2026-02-13T17:02:08.136000,72,83.08,30,54.3,0.8344,0,0,183.14,204.1,genuine
8714,2,S002G038,2026-02-13T17:02:10.366000,73,68.38,73.88,43.6,0.5864,0,1,138.68,189.25,genuine
8715,2,S002G038,2026-02-13T17:02:16.872000,74,103.21,125.59,56.6,0.7341,0,1,134.52,231.5,genuine
8716,2,S002G038,2026-02-13T17:02:08.550000,75,74.21,40.73,44.3,0.6605,0,0,135.44,186.63,genuine
8717,2,S002G038,2026-02-13T17:02:15.352000,76,76.77,126.18,53.6,0.5132,0,0,162.85,191.55,genuine
8718,2,S002G038,2026-02-13T17:02:18.249000,77,101.92,135.72,49.3,0.7778,0,0,169.08,228.91,genuine
8719,2,S002G038,2026-02-13T17:02:20.280000,78,88.74,171.45,53.6,0.6045,0,0,99.44,176.25,genuine
8720,2,S002G038,2026-02-13T17:02:09.954000,79,91.0,35.19,48.2,0.7481,0,0,142.45,153.57,genuine
8721,2,S002G039,2026-03-20T08:53:00,0,84.46,72.28,48.6,0.7748,1,0,152.64,179.75,genuine
8722,2,S002G039,2026-03-20T08:53:00.191000,1,91.4,100.13,52.3,0.906,0,0,167.77,169.32,genuine
8723,2,S002G039,2026-03-20T08:53:00.354000,2,76.58,101.05,52.9,0.648,0,0,161.56,196.31,genuine
8724,2,S002G039,2026-03-20T08:53:00.777000,3,90.21,169.78,50.3,0.7005,1,0,165.77,164.13,genuine
8725,2,S002G039,2026-03-20T08:53:00.596000,4,77.91,71.83,52.1,0.7356,0,0,119.82,149.25,genuine
8726,2,S002G039,2026-03-20T08:53:00.860000,5,76.81,95.28,48.7,0.6936,0,0,154.96,143.91,genuine
8727,2,S002G039,2026-03-20T08:53:00.828000,6,68.49,70.47,50.7,0.9426,0,0,138.77,212.07,genuine
8728,2,S002G039,2026-03-20T08:53:01.610000,7,83.17,147.39,52.8,0.6846,0,0,124.95,169.46,genuine
8729,2,S002G039,2026-03-20T08:53:01.320000,8,93.68,71.98,56.7,0.3375,0,0,153.69,194.51,genuine
8730,2,S002G039,2026-03-20T08:53:02.394000,9,99.03,167.8,56.0,0.3901,0,0,160.17,188.96,genuine
8731,2,S002G039,2026-03-20T08:53:02.080000,10,85.76,122.34,45.1,0.6097,0,0,155.0,179.9,genuine
8732,2,S002G039,2026-03-20T08:53:01.969000,11,114.26,65.68,50.1,0.5415,1,0,149.2,196.8,genuine
8733,2,S002G039,2026-03-20T08:53:02.208000,12,104.64,79.79,54.4,0.5171,0,0,164.41,171.05,genuine
8734,2,S002G039,2026-03-20T08:53:02.431000,13,101.57,85.68,45.1,0.8405,0,0,146.35,189.45,genuine
8735,2,S002G039,2026-03-20T08:53:02.870000,14,86.76,119.02,48.6,0.5719,0,0,160.51,156.53,genuine
8736,2,S002G039,2026-03-20T08:53:03.420000,15,78.07,150.47,54.2,0.5746,0,0,105.66,157.86,genuine
8737,2,S002G039,2026-03-20T08:53:03.264000,16,94.18,110.77,52.7,0.7906,0,0,167.41,158.53,genuine
8738,2,S002G039,2026-03-20T08:53:03.774000,17,88.56,134.2,56.8,0.5605,0,0,174.65,191.08,genuine
8739,2,S002G039,2026-03-20T08:53:03.186000,18,100.32,77.62,52.2,0.6109,0,0,165.7,177.28,genuine
8740,2,S002G039,2026-03-20T08:53:04.389000,19,100.78,130.59,49.9,0.6225,0,0,162.52,209.11,genuine
8741,2,S002G039,2026-03-20T08:53:02.480000,20,94.67,30,50.8,0.9277,1,0,155.03,210.82,genuine
8742,2,S002G039,2026-03-20T08:53:04.200000,21,84.19,116.44,47.7,0.8202,0,0,147.59,209.02,genuine
8743,2,S002G039,2026-03-20T08:53:04.114000,22,104.42,83.57,52.8,0.6781,0,0,103.89,220.16,genuine
8744,2,S002G039,2026-03-20T08:53:04.025000,23,83.74,91.29,55.1,0.6283,0,0,145.39,161.07,genuine
8745,2,S002G039,2026-03-20T08:53:03.312000,24,83.42,55.37,57.2,0.5934,0,1,159.43,219.6,genuine
8746,2,S002G039,2026-03-20T08:53:05.550000,25,83.35,138.94,54.3,0.5677,0,0,146.57,224.55,genuine
8747,2,S002G039,2026-03-20T08:53:04.602000,26,77.68,100.23,54.2,0.4805,0,0,156.7,154.21,genuine
8748,2,S002G039,2026-03-20T08:53:04.212000,27,82.85,73.53,50.5,0.4299,0,0,161.84,203.97,genuine
8749,2,S002G039,2026-03-20T08:53:05.152000,28,76.98,107.68,50.2,0.6419,0,0,145.8,171.21,genuine
8750,2,S002G039,2026-03-20T08:53:06.235000,29,109.98,105.82,55.1,0.6668,0,0,137.9,162.61,genuine
8751,2,S002G039,2026-03-20T08:53:05.340000,30,77.99,100.71,51.0,0.3308,0,0,170.02,221.12,genuine
8752,2,S002G039,2026-03-20T08:53:06.262000,31,91.94,110.37,53.7,0.674,1,0,172.44,197.86,genuine
8753,2,S002G039,2026-03-20T08:53:06.272000,32,95.31,101.45,46.6,0.6192,0,0,161.55,161.1,genuine
8754,2,S002G039,2026-03-20T08:53:08.283000,33,111.09,140.71,52.6,0.7591,0,0,129.97,158.83,genuine
8755,2,S002G039,2026-03-20T08:53:06.392000,34,83.08,105.83,49.2,0.4876,0,0,137.95,150.74,genuine
8756,2,S002G039,2026-03-20T08:53:06.580000,35,78.89,109.56,51.0,0.6612,0,1,124.91,201.2,genuine
8757,2,S002G039,2026-03-20T08:53:05.292000,36,85.68,61.67,54.0,0.707,1,1,132.25,148.99,genuine
8758,2,S002G039,2026-03-20T08:53:04.810000,37,75.28,55.58,50.6,0.4602,0,0,159.59,179.76,genuine
8759,2,S002G039,2026-03-20T08:53:05.700000,38,109.22,41.67,53.7,0.5757,0,0,128.73,158.77,genuine
8760,2,S002G039,2026-03-20T08:53:06.123000,39,87.82,70.03,48.2,0.4959,0,0,152.07,195.06,genuine
8761,2,S002G039,2026-03-20T08:53:04.920000,40,93.87,30,52.0,0.9363,0,1,160.13,166.88,genuine
8762,2,S002G039,2026-03-20T08:53:05.740000,41,88.21,52.45,54.2,0.6429,1,0,118.01,147.91,genuine
8763,2,S002G039,2026-03-20T08:53:09.660000,42,108.79,122.2,52.8,0.4511,0,0,140.56,227.49,genuine
8764,2,S002G039,2026-03-20T08:53:07.095000,43,84.09,81.6,42.3,0.7926,0,0,160.33,152.01,genuine
8765,2,S002G039,2026-03-20T08:53:09.416000,44,84.58,130.15,52.3,0.7601,0,0,130.26,179.2,genuine
8766,2,S002G039,2026-03-20T08:53:08.595000,45,86.54,105.23,43.8,0.6535,0,0,134.33,197.41,genuine
8767,2,S002G039,2026-03-20T08:53:05.796000,46,83.33,43.5,58.4,0.6729,0,0,172.99,210.92,genuine
8768,2,S002G039,2026-03-20T08:53:07.849000,47,81.59,85.9,49.1,0.7385,0,1,132.79,175.47,genuine
8769,2,S002G039,2026-03-20T08:53:06.864000,48,102.2,41.63,51.2,0.5422,0,0,124.98,198.43,genuine
8770,2,S002G039,2026-03-20T08:53:10.486000,49,92.28,122.26,50.0,0.5199,0,0,115.93,204.2,genuine
8771,2,S002G039,2026-03-20T08:53:09.850000,50,83.84,113.21,51.5,0.5312,0,0,146.89,153.96,genuine
8772,2,S002G039,2026-03-20T08:53:12.444000,51,103.3,141.09,52.1,0.5336,0,0,154.4,199.7,genuine
8773,2,S002G039,2026-03-20T08:53:10.660000,52,98.97,106.2,55.9,0.7187,0,1,137.53,191.69,genuine
8774,2,S002G039,2026-03-20T08:53:10.706000,53,99.51,102.57,48.4,0.554,0,0,149.57,163.27,genuine
8775,2,S002G039,2026-03-20T08:53:07.128000,54,85.45,46.95,46.8,0.6889,0,0,165.16,165.02,genuine
8776,2,S002G039,2026-03-20T08:53:08.965000,55,97.93,65.79,48.7,0.9619,0,0,158.58,180.57,genuine
8777,2,S002G039,2026-03-20T08:53:08.792000,56,78.65,79.0,51.0,0.8742,0,0,158.09,172.27,genuine
8778,2,S002G039,2026-03-20T08:53:12.027000,57,94.52,116.99,53.1,0.7729,0,1,114.33,131.03,genuine
8779,2,S002G039,2026-03-20T08:53:09.570000,58,104.56,60.52,59.7,0.5812,0,0,142.53,171.11,genuine
8780,2,S002G039,2026-03-20T08:53:11.741000,59,103.92,95.53,51.7,0.8092,0,1,143.12,185.42,genuine
8781,2,S002G039,2026-03-20T08:53:12.300000,60,80.75,125.08,50.4,0.7814,0,0,111.34,202.14,genuine
8782,2,S002G039,2026-03-20T08:53:11.834000,61,89.5,105.13,50.5,0.9824,1,0,166.64,180.38,genuine
8783,2,S002G039,2026-03-20T08:53:13.702000,62,90.26,131.52,60.8,0.837,0,1,147.17,185.94,genuine
8784,2,S002G039,2026-03-20T08:53:11.025000,63,78.12,97.58,57.3,0.8758,0,0,166.29,149.69,genuine
8785,2,S002G039,2026-03-20T08:53:07.424000,64,79.24,37.55,60.7,0.5679,0,0,136.42,152.59,genuine
8786,2,S002G039,2026-03-20T08:53:15.535000,65,76.44,163.43,53.0,0.7296,0,1,116.08,89.52,genuine
8787,2,S002G039,2026-03-20T08:53:16.104000,66,83.07,161.3,46.1,0.8395,0,0,168.54,159.41,genuine
8788,2,S002G039,2026-03-20T08:53:11.792000,67,115.9,60.68,54.7,0.801,0,0,165.5,185.4,genuine
8789,2,S002G039,2026-03-20T08:53:14.960000,68,91.71,129.09,47.0,0.758,0,0,162.06,143.03,genuine
8790,2,S002G039,2026-03-20T08:53:12.144000,69,88.95,87.09,51.8,0.5043,0,0,211.38,162.21,genuine
8791,2,S002G039,2026-03-20T08:53:12.460000,70,74.0,104.19,57.8,0.7329,0,0,115.74,149.61,genuine
8792,2,S002G039,2026-03-20T08:53:11.218000,71,99.61,59.24,55.3,0.6204,1,1,154.69,159.78,genuine
8793,2,S002G039,2026-03-20T08:53:15.336000,72,101.44,112.46,50.6,0.7532,0,0,136.78,168.48,genuine
8794,2,S002G039,2026-03-20T08:53:10.804000,73,104.55,43.69,46.9,0.7466,0,0,150.34,201.73,genuine
8795,2,S002G039,2026-03-20T08:53:09.176000,74,82.99,41.54,53.5,0.6777,0,0,141.44,155.76,genuine
8796,2,S002G039,2026-03-20T08:53:15.525000,75,87.89,119.43,49.8,0.6944,0,1,116.26,203.3,genuine
8797,2,S002G039,2026-03-20T08:53:12.312000,76,80.18,82.04,43.1,0.5989,0,1,117.58,113.78,genuine
8798,2,S002G039,2026-03-20T08:53:13.475000,77,92.12,83.81,52.6,0.6893,0,0,128.28,148.75,genuine
8799,2,S002G039,2026-03-20T08:53:14.586000,78,99.76,87.25,54.6,0.8189,0,0,159.86,175.99,genuine
8800,2,S002G039,2026-03-20T08:53:13.351000,79,101.36,67.66,54.9,0.8468,0,0,136.62,164.05,genuine
8801,2,S002G040,2026-01-01T14:09:00,0,92.28,66.57,56.0,0.6569,0,1,173.95,141.23,genuine
8802,2,S002G040,2026-01-01T14:09:00.115000,1,85.77,30,54.8,0.9153,1,0,176.11,153.51,genuine
8803,2,S002G040,2026-01-01T14:09:00.342000,2,98.02,73.4,50.3,0.7197,0,0,125.35,219.11,genuine
8804,2,S002G040,2026-01-01T14:09:00.366000,3,72.66,49.59,54.2,0.6896,0,0,124.18,129.39,genuine
8805,2,S002G040,2026-01-01T14:09:00.984000,4,93.51,152.71,49.4,0.7542,0,0,178.74,158.68,genuine
