event_id,user_id,session_id,timestamp,velocity_px_s,acceleration_px_s2,curvature,jitter_amplitude,click_duration_ms,dx,dy,event_type,direction_changes,label
4897,1,S001G040,2026-01-17T00:00:04.800000,623.87,746.17,0.1678,3.215,,131.4,-276.5,move,1,genuine
4898,1,S001G040,2026-01-17T00:00:04.850000,695.1,817.92,0.1298,2.903,,-144.2,-69.4,move,2,genuine
4899,1,S001G040,2026-01-17T00:00:04.900000,472.82,579.89,0.1134,3.51,,-123.1,-129.0,move,4,genuine
4900,1,S001G040,2026-01-17T00:00:04.950000,504.75,1042.9,0.1374,3.826,,82.5,151.9,move,0,genuine
4901,1,S001G040,2026-01-17T00:00:05,218.74,488.34,0.2231,2.941,,17.6,33.0,move,4,genuine
4902,1,S001G040,2026-01-17T00:00:05.050000,640.57,827.98,0.1653,2.596,,-167.0,213.5,move,3,genuine
4903,1,S001G040,2026-01-17T00:00:05.100000,613.24,776.25,0.1789,3.565,,63.4,92.2,move,3,genuine
4904,1,S001G040,2026-01-17T00:00:05.150000,516.43,1181.64,0.2173,3.648,,27.5,110.7,move,1,genuine
4905,1,S001G040,2026-01-17T00:00:05.200000,549.61,968.67,0.151,3.734,,309.2,130.5,move,0,genuine
4906,1,S001G040,2026-01-17T00:00:05.250000,632.2,424.49,0.1948,4.2,123.1,-146.1,97.7,click,2,genuine
4907,1,S001G040,2026-01-17T00:00:05.300000,511.74,806.68,0.1633,3.271,,132.0,-139.8,scroll,0,genuine
4908,1,S001G040,2026-01-17T00:00:05.350000,676.21,590.71,0.1118,3.025,,188.6,-190.6,move,4,genuine
4909,1,S001G040,2026-01-17T00:00:05.400000,438.45,981.24,0.1454,3.118,,-170.0,-195.7,move,0,genuine
4910,1,S001G040,2026-01-17T00:00:05.450000,479.19,998.09,0.1936,3.025,,214.4,58.4,move,4,genuine
4911,1,S001G040,2026-01-17T00:00:05.500000,670.69,875.49,0.1555,2.796,,-25.1,-213.4,move,5,genuine
4912,1,S001G040,2026-01-17T00:00:05.550000,552.51,869.86,0.2166,3.816,,-69.4,170.8,move,3,genuine
4913,1,S001G040,2026-01-17T00:00:05.600000,561.29,1080.37,0.1924,3.931,,-454.1,-30.0,scroll,5,genuine
4914,1,S001G040,2026-01-17T00:00:05.650000,639.17,755.63,0.2407,3.583,,-66.8,-218.1,move,3,genuine
4915,1,S001G040,2026-01-17T00:00:05.700000,537.08,510.25,0.2252,3.924,,106.4,236.4,move,4,genuine
4916,1,S001G040,2026-01-17T00:00:05.750000,555.92,990.38,0.1876,3.723,,-221.6,-136.9,scroll,4,genuine
4917,1,S001G040,2026-01-17T00:00:05.800000,550.17,459.68,0.1517,3.424,,333.5,152.8,move,2,genuine
4918,1,S001G040,2026-01-17T00:00:05.850000,458.56,715.48,0.2298,2.589,,-45.2,95.6,move,1,genuine
4919,1,S001G040,2026-01-17T00:00:05.900000,434.15,731.13,0.2166,3.254,,52.2,122.5,move,4,genuine
4920,1,S001G040,2026-01-17T00:00:05.950000,413.91,864.91,0.1602,3.737,133.72,207.7,251.3,click,3,genuine
4921,1,S001G041,2026-02-03T00:00:00,401.11,931.4,0.1209,3.229,,180.4,108.0,move,2,genuine
4922,1,S001G041,2026-02-03T00:00:00.050000,371.99,614.52,0.2364,3.653,,-84.8,-43.8,move,2,genuine
4923,1,S001G041,2026-02-03T00:00:00.100000,612.94,854.59,0.1848,4.633,,39.7,232.6,move,5,genuine
4924,1,S001G041,2026-02-03T00:00:00.150000,573.66,999.13,0.1384,3.495,,139.1,-4.7,move,1,genuine
4925,1,S001G041,2026-02-03T00:00:00.200000,573.63,807.48,0.1798,3.962,,-42.5,-5.6,scroll,3,genuine
4926,1,S001G041,2026-02-03T00:00:00.250000,412.82,647.8,0.1427,2.882,,-24.9,-144.8,move,4,genuine
4927,1,S001G041,2026-02-03T00:00:00.300000,646.6,1109.42,0.1795,3.133,,-293.7,-25.0,move,0,genuine
4928,1,S001G041,2026-02-03T00:00:00.350000,660.04,830.92,0.1792,3.934,,-165.9,83.7,move,3,genuine
4929,1,S001G041,2026-02-03T00:00:00.400000,561.0,640.24,0.2201,3.215,,-104.8,-198.0,move,3,genuine
4930,1,S001G041,2026-02-03T00:00:00.450000,539.3,931.71,0.1244,3.441,,36.0,-72.8,scroll,0,genuine
4931,1,S001G041,2026-02-03T00:00:00.500000,380.81,733.34,0.0969,3.525,,-202.6,59.8,move,2,genuine
4932,1,S001G041,2026-02-03T00:00:00.550000,519.65,827.89,0.1413,3.378,83.82,148.1,20.3,click,4,genuine
4933,1,S001G041,2026-02-03T00:00:00.600000,469.37,788.08,0.179,3.896,112.88,313.6,-66.6,click,4,genuine
4934,1,S001G041,2026-02-03T00:00:00.650000,413.64,876.14,0.1913,4.097,,-282.1,-190.4,move,1,genuine
4935,1,S001G041,2026-02-03T00:00:00.700000,548.75,587.21,0.1911,3.782,,9.6,-164.0,scroll,3,genuine
4936,1,S001G041,2026-02-03T00:00:00.750000,543.84,950.76,0.1334,3.387,,425.5,-24.7,move,3,genuine
4937,1,S001G041,2026-02-03T00:00:00.800000,589.58,540.51,0.1889,3.971,136.79,18.6,287.4,click,4,genuine
4938,1,S001G041,2026-02-03T00:00:00.850000,453.73,599.81,0.1485,2.433,125.16,522.4,41.1,click,3,genuine
4939,1,S001G041,2026-02-03T00:00:00.900000,609.51,810.62,0.1227,4.054,,-31.6,-159.6,move,3,genuine
4940,1,S001G041,2026-02-03T00:00:00.950000,612.84,1067.52,0.1134,4.081,,345.5,196.9,move,4,genuine
4941,1,S001G041,2026-02-03T00:00:01,442.03,1310.0,0.2387,3.137,,-717.4,-138.5,move,1,genuine
4942,1,S001G041,2026-02-03T00:00:01.050000,470.45,929.5,0.1168,3.256,,-44.9,-157.0,move,3,genuine
4943,1,S001G041,2026-02-03T00:00:01.100000,543.2,394.08,0.1864,2.913,105.0,-17.4,243.0,click,1,genuine
4944,1,S001G041,2026-02-03T00:00:01.150000,391.91,898.18,0.2399,3.9,122.4,314.6,-231.6,click,0,genuine
4945,1,S001G041,2026-02-03T00:00:01.200000,333.99,810.83,0.1485,4.017,,82.7,-39.4,move,4,genuine
4946,1,S001G041,2026-02-03T00:00:01.250000,494.89,1205.87,0.2137,3.788,117.14,176.1,172.3,click,4,genuine
4947,1,S001G041,2026-02-03T00:00:01.300000,594.81,963.77,0.1933,3.741,,70.5,-69.0,move,4,genuine
4948,1,S001G041,2026-02-03T00:00:01.350000,535.53,640.68,0.2069,2.6,,297.3,-143.2,scroll,4,genuine
4949,1,S001G041,2026-02-03T00:00:01.400000,476.06,1140.63,0.1381,3.155,,92.4,-238.8,move,5,genuine
4950,1,S001G041,2026-02-03T00:00:01.450000,326.69,850.33,0.1475,3.969,,-57.2,290.6,move,0,genuine
4951,1,S001G041,2026-02-03T00:00:01.500000,626.95,952.92,0.2221,3.586,,273.1,-97.8,scroll,3,genuine
4952,1,S001G041,2026-02-03T00:00:01.550000,521.46,1122.38,0.1504,3.0,,-455.6,84.8,scroll,1,genuine
4953,1,S001G041,2026-02-03T00:00:01.600000,580.94,635.95,0.0854,3.883,,-276.9,-14.2,move,4,genuine
4954,1,S001G041,2026-02-03T00:00:01.650000,632.25,1004.24,0.0962,3.794,,-249.4,-48.3,move,4,genuine
4955,1,S001G041,2026-02-03T00:00:01.700000,571.98,667.16,0.1754,3.708,,86.0,126.1,move,5,genuine
4956,1,S001G041,2026-02-03T00:00:01.750000,636.07,664.3,0.1156,3.724,,-86.6,-194.6,move,1,genuine
4957,1,S001G041,2026-02-03T00:00:01.800000,603.31,814.46,0.102,3.196,,-59.5,-405.0,move,4,genuine
4958,1,S001G041,2026-02-03T00:00:01.850000,382.18,616.78,0.1659,4.419,,-40.4,-308.7,move,2,genuine
4959,1,S001G041,2026-02-03T00:00:01.900000,360.2,833.21,0.1961,4.635,,253.2,52.5,scroll,1,genuine
4960,1,S001G041,2026-02-03T00:00:01.950000,382.2,938.58,0.1565,3.448,,62.7,-123.1,move,0,genuine
4961,1,S001G041,2026-02-03T00:00:02,652.22,1002.59,0.1336,3.228,106.01,-8.0,171.0,click,3,genuine
4962,1,S001G041,2026-02-03T00:00:02.050000,462.29,838.64,0.1261,4.102,,-83.9,23.7,move,3,genuine
4963,1,S001G041,2026-02-03T00:00:02.100000,539.7,617.79,0.1374,3.66,,-295.2,-61.7,move,2,genuine
4964,1,S001G041,2026-02-03T00:00:02.150000,418.25,1109.76,0.1526,3.03,,33.6,8.4,move,2,genuine
4965,1,S001G041,2026-02-03T00:00:02.200000,621.2,889.72,0.1708,3.201,,368.4,24.7,move,2,genuine
4966,1,S001G041,2026-02-03T00:00:02.250000,461.86,1007.11,0.0917,3.866,137.89,-5.8,-16.9,click,4,genuine
4967,1,S001G041,2026-02-03T00:00:02.300000,606.95,869.94,0.1739,3.819,,40.8,2.8,move,1,genuine
4968,1,S001G041,2026-02-03T00:00:02.350000,543.99,497.04,0.1931,2.893,,-100.7,-216.9,scroll,3,genuine
4969,1,S001G041,2026-02-03T00:00:02.400000,523.05,910.8,0.0923,3.63,,-117.0,-253.4,move,3,genuine
4970,1,S001G041,2026-02-03T00:00:02.450000,518.12,645.29,0.1766,4.911,124.84,51.3,-105.8,click,0,genuine
4971,1,S001G041,2026-02-03T00:00:02.500000,447.43,1398.12,0.2097,3.094,,-391.3,426.8,move,1,genuine
4972,1,S001G041,2026-02-03T00:00:02.550000,386.52,830.23,0.1557,3.339,,-250.5,-143.7,move,0,genuine
4973,1,S001G041,2026-02-03T00:00:02.600000,635.88,1017.98,0.1856,3.131,109.45,-219.0,-54.3,click,1,genuine
4974,1,S001G041,2026-02-03T00:00:02.650000,457.28,876.87,0.171,3.547,,61.9,-162.7,move,5,genuine
4975,1,S001G041,2026-02-03T00:00:02.700000,511.54,1256.14,0.1703,3.191,,-206.7,-280.0,move,5,genuine
4976,1,S001G041,2026-02-03T00:00:02.750000,460.56,1071.83,0.1048,4.301,,13.7,217.0,scroll,2,genuine
4977,1,S001G041,2026-02-03T00:00:02.800000,445.1,979.89,0.1937,3.501,119.36,141.6,-142.4,click,0,genuine
4978,1,S001G041,2026-02-03T00:00:02.850000,508.33,772.42,0.1363,3.115,,-227.1,90.5,scroll,3,genuine
4979,1,S001G041,2026-02-03T00:00:02.900000,504.54,839.85,0.1572,4.24,,4.5,-50.8,move,1,genuine
4980,1,S001G041,2026-02-03T00:00:02.950000,345.72,668.16,0.2012,3.415,,343.1,-241.0,move,3,genuine
4981,1,S001G041,2026-02-03T00:00:03,471.64,864.9,0.1246,2.451,,146.5,204.7,move,1,genuine
4982,1,S001G041,2026-02-03T00:00:03.050000,541.02,1212.77,0.1818,2.934,,-7.3,-219.8,scroll,3,genuine
4983,1,S001G041,2026-02-03T00:00:03.100000,297.08,984.6,0.1189,3.308,,96.7,-233.4,move,2,genuine
4984,1,S001G041,2026-02-03T00:00:03.150000,798.62,1245.51,0.1732,3.723,122.45,52.6,-38.7,click,5,genuine
4985,1,S001G041,2026-02-03T00:00:03.200000,471.12,750.3,0.16,3.264,102.09,-35.1,-106.7,click,4,genuine
4986,1,S001G041,2026-02-03T00:00:03.250000,547.78,747.59,0.1672,2.633,,163.8,100.9,scroll,5,genuine
4987,1,S001G041,2026-02-03T00:00:03.300000,503.54,925.46,0.1542,4.075,,129.3,147.6,move,1,genuine
4988,1,S001G041,2026-02-03T00:00:03.350000,598.9,869.59,0.1043,3.966,97.7,-66.8,18.5,click,5,genuine
4989,1,S001G041,2026-02-03T00:00:03.400000,515.94,1038.08,0.164,4.297,,-11.3,-69.2,move,0,genuine
4990,1,S001G041,2026-02-03T00:00:03.450000,518.05,904.69,0.1015,3.194,105.65,4.3,-55.6,click,1,genuine
4991,1,S001G041,2026-02-03T00:00:03.500000,698.51,1012.16,0.1876,3.164,,205.9,165.8,move,0,genuine
4992,1,S001G041,2026-02-03T00:00:03.550000,290.96,718.59,0.2302,3.7,,109.4,-139.1,move,2,genuine
4993,1,S001G041,2026-02-03T00:00:03.600000,384.19,734.02,0.1583,3.786,,34.3,11.6,move,5,genuine
4994,1,S001G041,2026-02-03T00:00:03.650000,554.04,909.27,0.1166,3.987,,54.3,-251.5,move,2,genuine
4995,1,S001G041,2026-02-03T00:00:03.700000,525.03,812.71,0.0709,3.576,,273.3,-148.1,move,5,genuine
4996,1,S001G041,2026-02-03T00:00:03.750000,453.22,921.61,0.1451,3.647,,142.5,-218.1,move,5,genuine
4997,1,S001G041,2026-02-03T00:00:03.800000,507.19,1253.37,0.197,3.274,,-81.4,6.9,move,5,genuine
4998,1,S001G041,2026-02-03T00:00:03.850000,403.65,995.82,0.178,3.893,,-66.9,-156.3,scroll,4,genuine
4999,1,S001G041,2026-02-03T00:00:03.900000,593.11,1096.93,0.1678,2.936,,371.7,-162.7,scroll,3,genuine
5000,1,S001G041,2026-02-03T00:00:03.950000,404.63,741.79,0.151,3.646,,-267.7,26.5,move,1,genuine
5001,1,S001G041,2026-02-03T00:00:04,630.97,627.22,0.1179,3.009,,420.4,194.5,move,4,genuine
5002,1,S001G041,2026-02-03T00:00:04.050000,599.55,651.3,0.2068,2.728,,-385.9,-79.4,scroll,0,genuine
5003,1,S001G041,2026-02-03T00:00:04.100000,644.4,1089.13,0.1719,4.127,134.51,-317.8,61.8,click,5,genuine
5004,1,S001G041,2026-02-03T00:00:04.150000,566.9,1125.73,0.1659,4.602,,-16.4,352.9,move,1,genuine
5005,1,S001G041,2026-02-03T00:00:04.200000,517.29,635.29,0.156,4.479,,-219.3,-65.1,move,1,genuine
5006,1,S001G041,2026-02-03T00:00:04.250000,661.64,969.16,0.1649,3.813,,180.2,66.3,move,1,genuine
5007,1,S001G041,2026-02-03T00:00:04.300000,577.69,288.06,0.1247,4.316,,4.6,-10.0,move,3,genuine
5008,1,S001G041,2026-02-03T00:00:04.350000,527.68,488.76,0.1353,3.948,,-181.6,-17.4,move,4,genuine
5009,1,S001G041,2026-02-03T00:00:04.400000,435.28,902.51,0.2079,3.422,,-38.9,109.3,move,4,genuine
5010,1,S001G041,2026-02-03T00:00:04.450000,595.09,1162.72,0.1993,4.138,,136.0,-208.5,move,4,genuine
5011,1,S001G041,2026-02-03T00:00:04.500000,503.38,919.25,0.2131,3.606,,65.7,26.5,move,3,genuine
5012,1,S001G041,2026-02-03T00:00:04.550000,381.2,701.98,0.2335,3.096,,-328.4,-26.2,move,4,genuine
5013,1,S001G041,2026-02-03T00:00:04.600000,489.14,563.2,0.22,4.233,,-239.8,-87.3,move,0,genuine
5014,1,S001G041,2026-02-03T00:00:04.650000,484.5,585.32,0.0982,3.382,,173.9,101.6,move,0,genuine
5015,1,S001G041,2026-02-03T00:00:04.700000,514.81,829.7,0.1385,3.57,,242.2,-56.9,move,0,genuine
5016,1,S001G041,2026-02-03T00:00:04.750000,608.96,698.1,0.1452,4.357,,-180.6,78.1,move,2,genuine
5017,1,S001G041,2026-02-03T00:00:04.800000,492.1,725.86,0.1379,4.015,,138.1,141.4,move,5,genuine
5018,1,S001G041,2026-02-03T00:00:04.850000,538.19,994.79,0.1307,3.21,,130.8,-225.9,move,1,genuine
5019,1,S001G041,2026-02-03T00:00:04.900000,622.51,836.93,0.1533,3.857,,4.9,311.6,move,5,genuine
5020,1,S001G041,2026-02-03T00:00:04.950000,590.47,750.01,0.1382,3.162,,-213.7,-72.6,move,3,genuine
5021,1,S001G041,2026-02-03T00:00:05,568.2,727.58,0.1047,2.727,,-131.3,60.2,move,4,genuine
5022,1,S001G041,2026-02-03T00:00:05.050000,595.14,1111.11,0.1274,3.375,108.35,193.4,-4.6,click,0,genuine
5023,1,S001G041,2026-02-03T00:00:05.100000,624.66,784.81,0.1766,3.643,,-2.3,52.9,scroll,3,genuine
5024,1,S001G041,2026-02-03T00:00:05.150000,559.23,951.56,0.1661,3.57,,-141.9,-103.2,move,1,genuine
5025,1,S001G041,2026-02-03T00:00:05.200000,669.77,1345.76,0.1498,3.4,121.93,254.5,-107.6,click,4,genuine
5026,1,S001G041,2026-02-03T00:00:05.250000,733.84,553.19,0.1704,4.017,,222.4,229.1,move,1,genuine
5027,1,S001G041,2026-02-03T00:00:05.300000,477.93,344.88,0.1719,3.106,122.03,459.2,-27.6,click,2,genuine
5028,1,S001G041,2026-02-03T00:00:05.350000,510.43,752.12,0.1467,3.179,,398.7,-368.1,move,4,genuine
5029,1,S001G041,2026-02-03T00:00:05.400000,542.72,783.65,0.2077,4.603,135.56,187.4,-85.2,click,3,genuine
5030,1,S001G041,2026-02-03T00:00:05.450000,566.75,607.62,0.1946,3.786,,-289.7,-301.9,move,2,genuine
5031,1,S001G041,2026-02-03T00:00:05.500000,523.04,718.37,0.2185,3.215,,242.7,76.6,move,3,genuine
5032,1,S001G041,2026-02-03T00:00:05.550000,455.93,713.5,0.1095,3.064,,342.3,-62.7,move,1,genuine
5033,1,S001G041,2026-02-03T00:00:05.600000,453.83,831.88,0.1364,3.616,,45.5,-72.2,move,2,genuine
5034,1,S001G041,2026-02-03T00:00:05.650000,623.74,887.21,0.1745,4.133,,-86.1,-59.1,move,0,genuine
5035,1,S001G041,2026-02-03T00:00:05.700000,569.66,710.58,0.1422,3.338,120.89,251.6,-18.6,click,4,genuine
5036,1,S001G041,2026-02-03T00:00:05.750000,623.47,419.09,0.2548,3.975,117.9,233.2,-94.2,click,1,genuine
5037,1,S001G041,2026-02-03T00:00:05.800000,514.28,844.5,0.1207,2.734,,178.6,-20.7,move,5,genuine
5038,1,S001G041,2026-02-03T00:00:05.850000,396.51,595.72,0.1668,3.778,,-236.3,95.1,move,2,genuine
5039,1,S001G041,2026-02-03T00:00:05.900000,424.58,829.19,0.1225,3.689,,-203.6,-76.8,move,2,genuine
5040,1,S001G041,2026-02-03T00:00:05.950000,503.93,877.71,0.0649,4.023,,-96.0,246.0,move,0,genuine
5041,1,S001G042,2026-02-05T00:00:00,505.59,666.69,0.1514,3.093,,54.5,111.1,move,1,genuine
5042,1,S001G042,2026-02-05T00:00:00.050000,437.29,866.31,0.1484,2.957,,246.0,-21.7,move,0,genuine
5043,1,S001G042,2026-02-05T00:00:00.100000,374.38,825.68,0.1641,4.002,,-255.7,155.5,move,2,genuine
5044,1,S001G042,2026-02-05T00:00:00.150000,478.54,936.84,0.1597,3.317,125.52,108.5,-395.6,click,1,genuine
5045,1,S001G042,2026-02-05T00:00:00.200000,465.05,751.74,0.1343,3.513,,279.4,-66.0,scroll,2,genuine
5046,1,S001G042,2026-02-05T00:00:00.250000,428.45,851.49,0.1583,3.423,118.16,-122.9,-89.2,click,1,genuine
5047,1,S001G042,2026-02-05T00:00:00.300000,607.73,829.94,0.1061,3.027,,-18.8,-405.5,move,2,genuine
5048,1,S001G042,2026-02-05T00:00:00.350000,440.81,1439.6,0.1176,2.72,98.75,38.1,49.5,click,1,genuine
5049,1,S001G042,2026-02-05T00:00:00.400000,678.21,564.65,0.1657,3.511,,-379.1,-200.0,scroll,5,genuine
5050,1,S001G042,2026-02-05T00:00:00.450000,438.64,979.43,0.1599,3.55,,-94.3,-167.8,move,5,genuine
5051,1,S001G042,2026-02-05T00:00:00.500000,584.75,1032.93,0.168,3.187,139.49,-83.8,161.1,click,4,genuine
5052,1,S001G042,2026-02-05T00:00:00.550000,635.63,935.22,0.1486,4.147,,-169.4,-355.9,move,1,genuine
5053,1,S001G042,2026-02-05T00:00:00.600000,496.5,599.93,0.2183,3.347,,152.5,-52.4,move,5,genuine
5054,1,S001G042,2026-02-05T00:00:00.650000,693.79,643.23,0.161,3.674,131.08,-240.8,-74.8,click,3,genuine
5055,1,S001G042,2026-02-05T00:00:00.700000,271.68,543.36,0.1033,3.848,,189.4,-116.1,move,4,genuine
5056,1,S001G042,2026-02-05T00:00:00.750000,610.6,1046.86,0.1252,3.811,,314.7,-16.2,move,0,genuine
5057,1,S001G042,2026-02-05T00:00:00.800000,565.04,663.68,0.1442,3.98,100.43,38.6,-165.5,click,3,genuine
5058,1,S001G042,2026-02-05T00:00:00.850000,474.67,1366.19,0.2035,3.689,,28.0,4.1,scroll,4,genuine
5059,1,S001G042,2026-02-05T00:00:00.900000,520.41,734.9,0.202,3.735,,-196.1,211.5,move,3,genuine
5060,1,S001G042,2026-02-05T00:00:00.950000,576.15,1017.79,0.0322,3.841,107.36,-55.2,-100.6,click,5,genuine
5061,1,S001G042,2026-02-05T00:00:01,468.67,946.2,0.1596,4.236,,-351.0,9.6,move,0,genuine
5062,1,S001G042,2026-02-05T00:00:01.050000,529.35,1041.34,0.1559,3.969,,128.9,81.3,move,3,genuine
5063,1,S001G042,2026-02-05T00:00:01.100000,693.29,506.74,0.1381,1.852,,-251.1,72.9,move,3,genuine
5064,1,S001G042,2026-02-05T00:00:01.150000,370.68,1254.39,0.1063,3.462,,-133.3,-269.1,move,5,genuine
5065,1,S001G042,2026-02-05T00:00:01.200000,410.54,693.24,0.1725,3.8,118.52,-401.7,131.7,click,1,genuine
5066,1,S001G042,2026-02-05T00:00:01.250000,541.28,1060.92,0.0867,3.891,120.91,139.1,-201.7,click,1,genuine
5067,1,S001G042,2026-02-05T00:00:01.300000,307.0,961.47,0.1208,3.624,,-96.8,-147.1,scroll,2,genuine
5068,1,S001G042,2026-02-05T00:00:01.350000,257.61,424.51,0.1628,2.949,,309.7,-328.6,move,5,genuine
5069,1,S001G042,2026-02-05T00:00:01.400000,374.87,528.91,0.1779,4.268,,-50.7,58.3,move,5,genuine
5070,1,S001G042,2026-02-05T00:00:01.450000,449.57,759.74,0.1752,3.049,101.66,31.9,-20.1,click,0,genuine
5071,1,S001G042,2026-02-05T00:00:01.500000,457.55,1024.45,0.1462,4.685,,87.3,-82.3,scroll,5,genuine
5072,1,S001G042,2026-02-05T00:00:01.550000,538.53,1284.11,0.1774,3.4,,94.7,-114.4,move,4,genuine
5073,1,S001G042,2026-02-05T00:00:01.600000,619.16,643.67,0.1829,3.793,,-72.3,106.5,move,0,genuine
5074,1,S001G042,2026-02-05T00:00:01.650000,443.62,575.79,0.1616,2.721,121.92,-108.6,-105.2,click,2,genuine
5075,1,S001G042,2026-02-05T00:00:01.700000,396.78,626.3,0.1788,2.983,,-24.5,153.6,move,3,genuine
5076,1,S001G042,2026-02-05T00:00:01.750000,561.18,676.69,0.1771,3.099,,-290.8,187.9,move,1,genuine
5077,1,S001G042,2026-02-05T00:00:01.800000,710.35,1029.51,0.1541,3.539,,149.3,198.6,move,2,genuine
5078,1,S001G042,2026-02-05T00:00:01.850000,383.9,966.07,0.2312,3.389,,-483.1,144.6,move,3,genuine
5079,1,S001G042,2026-02-05T00:00:01.900000,323.4,946.03,0.1377,2.49,,-18.8,47.6,move,5,genuine
5080,1,S001G042,2026-02-05T00:00:01.950000,386.73,632.33,0.145,4.117,,86.6,64.1,move,3,genuine
5081,1,S001G042,2026-02-05T00:00:02,431.59,366.84,0.168,3.138,,-271.7,122.3,move,3,genuine
5082,1,S001G042,2026-02-05T00:00:02.050000,419.56,820.52,0.1479,3.338,,145.7,8.6,move,3,genuine
5083,1,S001G042,2026-02-05T00:00:02.100000,369.5,1118.6,0.1691,3.271,,-15.3,65.6,scroll,2,genuine
5084,1,S001G042,2026-02-05T00:00:02.150000,489.74,588.41,0.1385,3.636,,-42.8,-224.9,move,0,genuine
5085,1,S001G042,2026-02-05T00:00:02.200000,480.58,667.51,0.1562,3.762,,47.6,43.7,scroll,1,genuine
5086,1,S001G042,2026-02-05T00:00:02.250000,324.92,936.89,0.2126,4.398,123.03,-207.9,39.0,click,4,genuine
5087,1,S001G042,2026-02-05T00:00:02.300000,404.39,801.06,0.1641,4.318,,306.1,36.4,move,3,genuine
5088,1,S001G042,2026-02-05T00:00:02.350000,495.39,790.03,0.1628,3.858,,-83.5,-135.6,move,5,genuine
5089,1,S001G042,2026-02-05T00:00:02.400000,495.58,580.57,0.2528,4.941,,154.0,1.6,move,5,genuine
5090,1,S001G042,2026-02-05T00:00:02.450000,404.53,906.01,0.1062,3.127,,-556.2,-75.6,move,2,genuine
5091,1,S001G042,2026-02-05T00:00:02.500000,613.09,733.05,0.1008,3.847,,143.6,108.4,move,1,genuine
5092,1,S001G042,2026-02-05T00:00:02.550000,589.03,904.74,0.147,4.798,,-114.3,-101.6,move,5,genuine
5093,1,S001G042,2026-02-05T00:00:02.600000,627.51,933.56,0.0994,3.645,,129.4,-144.1,move,5,genuine
5094,1,S001G042,2026-02-05T00:00:02.650000,527.88,595.36,0.1393,3.324,,301.1,20.5,move,0,genuine
5095,1,S001G042,2026-02-05T00:00:02.700000,589.85,939.36,0.2074,3.43,77.66,-91.9,-72.3,click,1,genuine
5096,1,S001G042,2026-02-05T00:00:02.750000,536.32,567.61,0.158,3.867,,175.4,12.4,move,4,genuine
5097,1,S001G042,2026-02-05T00:00:02.800000,465.93,738.38,0.2094,4.088,108.42,-175.6,-94.4,click,1,genuine
5098,1,S001G042,2026-02-05T00:00:02.850000,471.98,807.84,0.2193,3.926,,-411.9,33.9,scroll,3,genuine
5099,1,S001G042,2026-02-05T00:00:02.900000,450.7,795.46,0.2249,3.684,,149.2,-246.4,move,1,genuine
5100,1,S001G042,2026-02-05T00:00:02.950000,655.09,709.67,0.1761,3.678,,289.9,-90.9,move,4,genuine
5101,1,S001G042,2026-02-05T00:00:03,463.19,532.09,0.1829,3.718,114.88,192.9,-36.6,click,4,genuine
5102,1,S001G042,2026-02-05T00:00:03.050000,538.61,814.82,0.1388,3.775,,235.1,-78.6,scroll,3,genuine
5103,1,S001G042,2026-02-05T00:00:03.100000,484.34,883.69,0.1851,3.383,,42.1,-29.1,move,5,genuine
5104,1,S001G042,2026-02-05T00:00:03.150000,508.51,964.24,0.1469,3.56,,118.5,-234.1,move,3,genuine
5105,1,S001G042,2026-02-05T00:00:03.200000,462.64,713.78,0.1312,3.518,,-216.1,-53.6,move,1,genuine
5106,1,S001G042,2026-02-05T00:00:03.250000,587.73,669.58,0.1495,4.808,85.42,303.4,120.9,click,1,genuine
5107,1,S001G042,2026-02-05T00:00:03.300000,372.02,835.21,0.1706,3.469,,376.5,-62.9,move,1,genuine
5108,1,S001G042,2026-02-05T00:00:03.350000,520.21,404.59,0.1485,3.378,,105.4,92.7,scroll,0,genuine
5109,1,S001G042,2026-02-05T00:00:03.400000,638.31,1007.6,0.2411,3.021,,288.2,25.9,move,4,genuine
5110,1,S001G042,2026-02-05T00:00:03.450000,603.95,701.04,0.1933,3.284,125.29,-0.1,89.8,click,2,genuine
5111,1,S001G042,2026-02-05T00:00:03.500000,325.35,1176.37,0.2416,4.42,,279.4,3.0,move,4,genuine
5112,1,S001G042,2026-02-05T00:00:03.550000,496.45,567.98,0.2086,3.427,,-447.6,-17.1,move,0,genuine
5113,1,S001G042,2026-02-05T00:00:03.600000,448.94,790.67,0.1323,3.258,,-338.8,260.5,move,0,genuine
5114,1,S001G042,2026-02-05T00:00:03.650000,429.59,987.73,0.1658,3.028,,-231.2,78.6,move,0,genuine
5115,1,S001G042,2026-02-05T00:00:03.700000,695.25,888.58,0.1186,3.973,,2.5,-82.1,move,3,genuine
5116,1,S001G042,2026-02-05T00:00:03.750000,745.4,1185.47,0.1735,4.151,,-113.7,-68.4,move,0,genuine
5117,1,S001G042,2026-02-05T00:00:03.800000,704.7,1114.91,0.1769,3.473,,-242.8,-33.3,move,1,genuine
5118,1,S001G042,2026-02-05T00:00:03.850000,370.21,750.43,0.1212,3.174,,-190.5,23.1,move,0,genuine
5119,1,S001G042,2026-02-05T00:00:03.900000,572.28,922.29,0.1685,3.884,,-245.3,267.1,move,2,genuine
5120,1,S001G042,2026-02-05T00:00:03.950000,462.64,455.96,0.1126,3.059,,-306.8,-8.4,move,5,genuine
5121,1,S001G042,2026-02-05T00:00:04,507.52,771.88,0.1109,3.801,,58.4,161.5,move,5,genuine
